1143587689180094464;Theotokos‏;@CappellaSamadi;In risposta a @matteosalvinimi;2019-06-25 20:32:06;"Signor Ministro, se lei nella sua arroganza volesse raccontare la verità, avrebbe il pudore di leggere e commentare il ""Cruscotto statistico"" pubblicato dal suo Ministero?  In esso appare chiaro che nei 13 giorni trascorsi sono stati fatti sbarcare: 1/2http://www.interno.gov.it/it/sala-stampa/dati-e-statistiche/sbarchi-e-accoglienza-dei-migranti-tutti-i-dati …";"Signor Ministro, se lei nella sua arroganza volesse raccontare la verità, avrebbe il pudore di leggere e commentare il ""Cruscotto statistico"" pubblicato dal suo Ministero?  In esso appare chiaro che nei 13 giorni trascorsi sono stati fatti sbarcare: 1/2 ";4;8;10;1143490216965091328;L'Italia non si fa dettare le regole da una Ong pagata da chissà chi. Se la #SeaWatch avesse avuto a cuore la salute delle persone a bordo, in questi 13 giorni sarebbe già andata in Olanda.Per me può rimanere in mare fino a Natale o Capodanno, in Italia non arriva.#portichiusipic.twitter.com/UbK3tgVvO7;L'Italia non si fa dettare le regole da una Ong pagata da chissà chi. Se la #SeaWatch avesse avuto a cuore la salute delle persone a bordo, in questi 13 giorni sarebbe già andata in Olanda.Per me può rimanere in mare fino a Natale o Capodanno, in Italia non arriva.#portichiusi  
1143588206027386890;Theotokos‏;@CappellaSamadi;In risposta a @CappellaSamadi e @matteosalvinimi;2019-06-25 20:34:09;15/6 = 10 16/6 = 5 17/6 = 24 18/6 = 3 19/6 = 65 20/6 = 16 21/6 = 121 22/6 = 8 24/6 = 59 TOT.  = 312 migranti  Perché quelli della #SeaWatch no? Lei è un ipocrita.   #RestiamoUmani #StayHuman UQ 2/2pic.twitter.com/hvrNKwGe0w;15/6 = 10 16/6 = 5 17/6 = 24 18/6 = 3 19/6 = 65 20/6 = 16 21/6 = 121 22/6 = 8 24/6 = 59 TOT.  = 312 migranti  Perché quelli della #SeaWatch no? Lei è un ipocrita.   #RestiamoUmani #StayHuman UQ 2/2  ;4;13;35;1143490216965091328;L'Italia non si fa dettare le regole da una Ong pagata da chissà chi. Se la #SeaWatch avesse avuto a cuore la salute delle persone a bordo, in questi 13 giorni sarebbe già andata in Olanda.Per me può rimanere in mare fino a Natale o Capodanno, in Italia non arriva.#portichiusipic.twitter.com/UbK3tgVvO7;L'Italia non si fa dettare le regole da una Ong pagata da chissà chi. Se la #SeaWatch avesse avuto a cuore la salute delle persone a bordo, in questi 13 giorni sarebbe già andata in Olanda.Per me può rimanere in mare fino a Natale o Capodanno, in Italia non arriva.#portichiusi  
1143555592931487744;Beppe Beppetti - Lele Corvi‏;@BeppeBeppetti;In risposta a @matteosalvinimi;2019-06-25 18:24:34;"Ammette la sua crudeltà: ""Se avesse avuto a cuore la salute delle persone a bordo, in questi 13 giorni sarebbe già andata in Olanda. Per me può rimanere in mare ."" Quindi se lei avesse a cuore le persone li farebbe entrare. Il rosario che dice di tenere in tasca che dice?";"Ammette la sua crudeltà: ""Se avesse avuto a cuore la salute delle persone a bordo, in questi 13 giorni sarebbe già andata in Olanda. Per me può rimanere in mare ."" Quindi se lei avesse a cuore le persone li farebbe entrare. Il rosario che dice di tenere in tasca che dice?";11;1;53;1143490216965091328;L'Italia non si fa dettare le regole da una Ong pagata da chissà chi. Se la #SeaWatch avesse avuto a cuore la salute delle persone a bordo, in questi 13 giorni sarebbe già andata in Olanda.Per me può rimanere in mare fino a Natale o Capodanno, in Italia non arriva.#portichiusipic.twitter.com/UbK3tgVvO7;L'Italia non si fa dettare le regole da una Ong pagata da chissà chi. Se la #SeaWatch avesse avuto a cuore la salute delle persone a bordo, in questi 13 giorni sarebbe già andata in Olanda.Per me può rimanere in mare fino a Natale o Capodanno, in Italia non arriva.#portichiusi  
1143576519715033089;sandy adamo 💚‏;@katrina1868;In risposta a @BeppeBeppetti e @matteosalvinimi;2019-06-25 19:47:43;Forse non si ricorda che siamo in una CRISI ASSOLUTA,minacciati da un ‘EUROPA TIRANNA CHE CI VUOLE FARE UNA PROCEDURA PER INFRAZIONE PER DEBITO ECCESSIVO!con la scusa di partecipare al Premio BONTÀ ci siamo ridotti a stracci con un debito alle stelle  !!bah!🌟;Forse non si ricorda che siamo in una CRISI ASSOLUTA,minacciati da un ‘EUROPA TIRANNA CHE CI VUOLE FARE UNA PROCEDURA PER INFRAZIONE PER DEBITO ECCESSIVO!con la scusa di partecipare al Premio BONTÀ ci siamo ridotti a stracci con un debito alle stelle  !!bah!🌟;5;1;13;1143490216965091328;L'Italia non si fa dettare le regole da una Ong pagata da chissà chi. Se la #SeaWatch avesse avuto a cuore la salute delle persone a bordo, in questi 13 giorni sarebbe già andata in Olanda.Per me può rimanere in mare fino a Natale o Capodanno, in Italia non arriva.#portichiusipic.twitter.com/UbK3tgVvO7;L'Italia non si fa dettare le regole da una Ong pagata da chissà chi. Se la #SeaWatch avesse avuto a cuore la salute delle persone a bordo, in questi 13 giorni sarebbe già andata in Olanda.Per me può rimanere in mare fino a Natale o Capodanno, in Italia non arriva.#portichiusi  
1143584208763392000;Beppe Beppetti - Lele Corvi‏;@BeppeBeppetti;In risposta a @katrina1868;2019-06-25 20:18:16;Eh già. Non esiste un nesso tra le cose che hai detto. Ma faccio si si con la testa.;Eh già. Non esiste un nesso tra le cose che hai detto. Ma faccio si si con la testa.;2;;16;1143490216965091328;L'Italia non si fa dettare le regole da una Ong pagata da chissà chi. Se la #SeaWatch avesse avuto a cuore la salute delle persone a bordo, in questi 13 giorni sarebbe già andata in Olanda.Per me può rimanere in mare fino a Natale o Capodanno, in Italia non arriva.#portichiusipic.twitter.com/UbK3tgVvO7;L'Italia non si fa dettare le regole da una Ong pagata da chissà chi. Se la #SeaWatch avesse avuto a cuore la salute delle persone a bordo, in questi 13 giorni sarebbe già andata in Olanda.Per me può rimanere in mare fino a Natale o Capodanno, in Italia non arriva.#portichiusi  
1143594453057359874;Marco Alici‏;@MarcoAlici;In risposta a @BeppeBeppetti e @katrina1868;2019-06-25 20:58:59;E il prezzo delle zucchine di mare è alle stelle!!!11!;E il prezzo delle zucchine di mare è alle stelle!!!11!;2;;11;1143490216965091328;L'Italia non si fa dettare le regole da una Ong pagata da chissà chi. Se la #SeaWatch avesse avuto a cuore la salute delle persone a bordo, in questi 13 giorni sarebbe già andata in Olanda.Per me può rimanere in mare fino a Natale o Capodanno, in Italia non arriva.#portichiusipic.twitter.com/UbK3tgVvO7;L'Italia non si fa dettare le regole da una Ong pagata da chissà chi. Se la #SeaWatch avesse avuto a cuore la salute delle persone a bordo, in questi 13 giorni sarebbe già andata in Olanda.Per me può rimanere in mare fino a Natale o Capodanno, in Italia non arriva.#portichiusi  
1143594862832492544;Beppe Beppetti - Lele Corvi‏;@BeppeBeppetti;In risposta a @MarcoAlici e @katrina1868;2019-06-25 21:00:36;😂 😂 😂;😂 😂 😂;;;2;1143490216965091328;L'Italia non si fa dettare le regole da una Ong pagata da chissà chi. Se la #SeaWatch avesse avuto a cuore la salute delle persone a bordo, in questi 13 giorni sarebbe già andata in Olanda.Per me può rimanere in mare fino a Natale o Capodanno, in Italia non arriva.#portichiusipic.twitter.com/UbK3tgVvO7;L'Italia non si fa dettare le regole da una Ong pagata da chissà chi. Se la #SeaWatch avesse avuto a cuore la salute delle persone a bordo, in questi 13 giorni sarebbe già andata in Olanda.Per me può rimanere in mare fino a Natale o Capodanno, in Italia non arriva.#portichiusi  
1143492195602837504;D'enunciare gli stronzi 💩‏;@AdrianaSpappa;In risposta a @matteosalvinimi;2019-06-25 14:12:39;Le regole non sono dell'ONG, ma dell'Europa. E finché non ci cacciano per gravi inadempienze fiscali, come speri, l'Italia deve sottostare alle regole EU, ovvero sbarco nel porto sicuro più vicino #buffone;Le regole non sono dell'ONG, ma dell'Europa. E finché non ci cacciano per gravi inadempienze fiscali, come speri, l'Italia deve sottostare alle regole EU, ovvero sbarco nel porto sicuro più vicino #buffone;1;11;66;1143490216965091328;L'Italia non si fa dettare le regole da una Ong pagata da chissà chi. Se la #SeaWatch avesse avuto a cuore la salute delle persone a bordo, in questi 13 giorni sarebbe già andata in Olanda.Per me può rimanere in mare fino a Natale o Capodanno, in Italia non arriva.#portichiusipic.twitter.com/UbK3tgVvO7;L'Italia non si fa dettare le regole da una Ong pagata da chissà chi. Se la #SeaWatch avesse avuto a cuore la salute delle persone a bordo, in questi 13 giorni sarebbe già andata in Olanda.Per me può rimanere in mare fino a Natale o Capodanno, in Italia non arriva.#portichiusi  
1143497050878861315;Max Coen‏;@CoenIsrael3;In risposta a @AdrianaSpappa;2019-06-25 14:31:56;pic.twitter.com/yS6czABHt7;  ;;1;3;1143490216965091328;L'Italia non si fa dettare le regole da una Ong pagata da chissà chi. Se la #SeaWatch avesse avuto a cuore la salute delle persone a bordo, in questi 13 giorni sarebbe già andata in Olanda.Per me può rimanere in mare fino a Natale o Capodanno, in Italia non arriva.#portichiusipic.twitter.com/UbK3tgVvO7;L'Italia non si fa dettare le regole da una Ong pagata da chissà chi. Se la #SeaWatch avesse avuto a cuore la salute delle persone a bordo, in questi 13 giorni sarebbe già andata in Olanda.Per me può rimanere in mare fino a Natale o Capodanno, in Italia non arriva.#portichiusi  
1143500842286419968;missinred‏;@missinred;In risposta a @matteosalvinimi;2019-06-25 14:47:00;Ma perché non è andato alle riunioni europee per rinegoziare i trattati sull'immigrazione?? A me sembra invece che #PrimaGliItaliani ci fosse #primalacampagnaelettorale o sbaglio??;Ma perché non è andato alle riunioni europee per rinegoziare i trattati sull'immigrazione?? A me sembra invece che #PrimaGliItaliani ci fosse #primalacampagnaelettorale o sbaglio??;6;4;48;1143490216965091328;L'Italia non si fa dettare le regole da una Ong pagata da chissà chi. Se la #SeaWatch avesse avuto a cuore la salute delle persone a bordo, in questi 13 giorni sarebbe già andata in Olanda.Per me può rimanere in mare fino a Natale o Capodanno, in Italia non arriva.#portichiusipic.twitter.com/UbK3tgVvO7;L'Italia non si fa dettare le regole da una Ong pagata da chissà chi. Se la #SeaWatch avesse avuto a cuore la salute delle persone a bordo, in questi 13 giorni sarebbe già andata in Olanda.Per me può rimanere in mare fino a Natale o Capodanno, in Italia non arriva.#portichiusi  
