username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
Ben_Barbanti;2015-12-30 20:59;1;2;"Qualcuno ha compreso la spiegazione del presidente @ matteorenzi sulla riduzione degli sbarchi nel 2015 vs 2014? pic.twitter.com/vDr6s7PoWL";;@;;"682289994904526848";https://twitter.com/Ben_Barbanti/status/682289994904526848
giuliabottini;2015-12-30 20:23;0;0;"Il Sole24 Ore: Emergenza sbarchi, piano Ue in dieci punti. Raddoppia Triton, ma rimpatrio rapido per i clandestini. http://google.com/newsstand/s/CBIwjsKMqxI …";;;;"682280992632102912";https://twitter.com/giuliabottini/status/682280992632102912
mirosmenil;2015-12-30 17:29;0;0;"Immigrazione, Boldrini: "Con i muri non si risolvono i problemi E come si risolvano DEFICENTE fermando i sbarchi e basta non e possiamo piu?";;;;"682236985952583681";https://twitter.com/mirosmenil/status/682236985952583681
mirosmenil;2015-12-30 17:22;0;0;"Immigrazione, Boldrini: "Con i muri non si risolvono i problemi Si risolvono fermando i sbarchi Ignorantona?ne abbiamo piu del conto BASTA??";;;;"682235417698123776";https://twitter.com/mirosmenil/status/682235417698123776
pinu_mi;2015-12-30 10:23;27;16;"SOLO CHI E' IN MALAFEDE NN AMMETTE CHE QUESTA E' LA VERITA' Sbarchi? Un’«invasione programmata», parola di nigeriano http://www.secoloditalia.it/2015/07/gli-sbarchi-uninvasione-programmata-parola-nigeriano/ …";;;;"682129753424441344";https://twitter.com/pinu_mi/status/682129753424441344
_marco_merlin;2015-12-30 09:51;0;0;"@ angealfa Prova con calma vedrai che esiste l'autolspulsione, vergognati di esistere, 65 espulsioni su 6.000.000 di sbarchi clandestini.";;@;;"682121883337265152";https://twitter.com/_marco_merlin/status/682121883337265152
hele_fr;2015-12-30 09:30;1;0;"Migranti, 1 mln di sbarchi nel 2015 - Tgcom24 http://mdst.it/02a2151538/  un esodo e secondo # Renzi sono pochi";;;#;"682116626376966144";https://twitter.com/hele_fr/status/682116626376966144
MediasetTgcom24;2015-12-30 08:11;7;4;"Migranti,un mln di sbarchi nel 2015 - Unhcr: "150mila giunti in Italia" # Unhcr http://mdst.it/02a2151538/ pic.twitter.com/SbDGI8P38v";;;#;"682096749721337856";https://twitter.com/MediasetTgcom24/status/682096749721337856
marisafebbraro;2015-12-29 20:35;0;0;"@ FrancoBechis ci sono stati meno sbarchi di migranti del 2014??? Ma sul serio???";;@;;"681921548110946304";https://twitter.com/marisafebbraro/status/681921548110946304
FeelingItaly;2015-12-29 19:39;0;0;"InstaPic by annaprix: Sbarchi # salerno # visitsalerno # dafareasalerno # turismocampania # lucidartista # igerssalerno #…pic.twitter.com/4ipfRk9qKV";;;# # # # # # #;"681907512099115008";https://twitter.com/FeelingItaly/status/681907512099115008
infoitcultura;2015-12-29 19:31;0;0;"Sbarchi a Catania, fermato presunto scafista (Nuovo Sud) http://bit.ly/1NOCfUf";;;;"681905376292397056";https://twitter.com/infoitcultura/status/681905376292397056
gasparripdl;2015-12-29 19:18;6;1;"@ LucioMalan dice meno sbarchi poi chiede rimborso a UE per maggior spesa 3,3 miliardi, # renzibugiardo e imbroglione";;@;#;"681902107767738368";https://twitter.com/gasparripdl/status/681902107767738368
ElenaInvernizzi;2015-12-29 17:30;3;1;"Renzi: come ti invento la supercazzola dividendo l'immigrazione dagli sbarchi. Premio # cazzarodellanno # conferenzafineanno";;;# #;"681875050585284609";https://twitter.com/ElenaInvernizzi/status/681875050585284609
CentroAstalli;2015-12-29 15:36;4;5;"Nuovi sbarchi: Tremila migranti soccorsi nella settimana di Natale - Centro Astalli http://fb.me/2AhFHCHIj";;;;"681846148404002816";https://twitter.com/CentroAstalli/status/681846148404002816
mariolavia;2015-12-29 13:48;2;1;"Renzi, quest'anno 150mila sbarchi, l'anno scorso 170mila.";;;;"681819175040499712";https://twitter.com/mariolavia/status/681819175040499712
newsagielle;2015-12-29 12:59;0;0;"Immigrazione: Renzi; in 2015 meno sbarchi, record storico http://ift.tt/1QXvVxx # gzagato http://ift.tt/1rKWMRu";;;#;"681806708071641088";https://twitter.com/newsagielle/status/681806708071641088
immigrazione;2015-12-29 12:36;0;0;"Renzi: "Nel 2015 meno sbarchi e meno immigrati, record storico" - Il portale dell'immigrazione e... http://fb.me/2pFWjl3PC";;;;"681801026467446785";https://twitter.com/immigrazione/status/681801026467446785
cattif_49;2015-12-29 12:32;1;0;"@repubblicait @ matteorenzi @ staisereno che gli sbarchi sono ricominciati alla grande. A quando le migliaia di rimpatri promessi? Al 3000 ?";;@repubblicait @ @;;"681799838581800960";https://twitter.com/cattif_49/status/681799838581800960
Gianni_Ciasullo;2015-12-29 12:24;0;0;"@ Adnkronos più sbarchi";;@;;"681797858509631488";https://twitter.com/Gianni_Ciasullo/status/681797858509631488
Gianni_Ciasullo;2015-12-29 12:20;0;0;"@ Agenzia_Ansa @ matteorenzi più sbarchi e morti impiccati meglio di così # bugiardoseriale";;@ @;#;"681796954590961664";https://twitter.com/Gianni_Ciasullo/status/681796954590961664
paolo_maiellaro;2015-12-29 12:16;1;1;"# VocidiPalazzo: # Renzi durante # BuonAnno "nel 2015 meno sbarchi e meno immigrati, record storico" / va detto che hanno spostato la rotta pe…";;;# # #;"681795950441029632";https://twitter.com/paolo_maiellaro/status/681795950441029632
adriano_savio;2015-12-29 12:07;0;0;"@ TgLa7 @ matteorenzi meno immigrati in Italia, non sbarchi. Ma questo fa solo tweet, ma quando lavora?";;@ @;;"681793648841719808";https://twitter.com/adriano_savio/status/681793648841719808
VocidiPalazzo;2015-12-29 12:05;0;0;"# Renzi durante # BuonAnno "nel 2015 meno sbarchi e meno immigrati, record storico" / va detto che hanno spostato la rotta per arrivare in UE";;;# #;"681793201427116032";https://twitter.com/VocidiPalazzo/status/681793201427116032
gdiges;2015-12-29 12:02;0;1;"@ matteosalvinimi "Basta sbarchi di PM10, basta con questa immigrazione d'inquinamento fuori controllo, ognuno inquini a casa propria.Ruspa?"";;@;;"681792492933627904";https://twitter.com/gdiges/status/681792492933627904
LorenzoBalboni;2015-12-29 11:58;0;0;"Ascoltando ora RENZI su class mi è venuto freddo... Ha detto che il 2015 è stato l'anno con meno sbarchi di... http://fb.me/2B1vnkTQh";;;;"681791406948638720";https://twitter.com/LorenzoBalboni/status/681791406948638720
repubblica;2015-12-29 11:56;1;4;". @ matteorenzi "Meno sbarchi nel 2015 " La diretta http://larep.it/1MEDpNT";;@;;"681790929297141760";https://twitter.com/repubblica/status/681790929297141760
TgLa7;2015-12-29 11:56;7;3;"@ matteorenzi meno immigrati in Italia, non sbarchi";;@;;"681790823667773440";https://twitter.com/TgLa7/status/681790823667773440
andrecarru;2015-12-29 11:55;0;0;"Certo, ci sono meno sbarchi perché' muore piu' gente in mare.... # matteorenzi";;;#;"681790734404575232";https://twitter.com/andrecarru/status/681790734404575232
DavideDiNoi;2015-12-29 11:55;9;4;"Sono diminuiti gli sbarchi e siamo alla percentuale più bassa d'immigrazione degli ultimi anni. @ matteorenzi # BuonAnno";;@;#;"681790617584812032";https://twitter.com/DavideDiNoi/status/681790617584812032
biancoraffaele;2015-12-29 11:54;0;0;"Meno sbarchi e meno immigrati rispetto agli anni precedenti # BuonAnno";;;#;"681790478413611009";https://twitter.com/biancoraffaele/status/681790478413611009
falco174;2015-12-29 11:53;0;0;"L'INVASIONE ITALIA CONTINUA - 5000 Sbarchi a settimana http://fb.me/1Brhl6iCu";;;;"681790161894666240";https://twitter.com/falco174/status/681790161894666240
falco174;2015-12-29 11:53;0;0;"L'INVASIONE ITALIA CONTINUA - 5000 Sbarchi a settimana http://fb.me/7tOXUTdmi";;;;"681790149127225344";https://twitter.com/falco174/status/681790149127225344
italyjournal_it;2015-12-29 11:26;0;0;"Sbarchi, l'ultima tappa di un viaggio atroce http://is.gd/fBQntW # Società";;;#;"681783284402130944";https://twitter.com/italyjournal_it/status/681783284402130944
Rosario90255372;2015-12-29 09:02;0;0;"@ matteosalvinimi QUESTI ALTRI 1000 SBARCHI SONO AFFARI X LE COOP, E LA POLITICA CON LA CHIESA SI VENDONO I ITALIA, IL CHE GUEVARA NO? ? ?";;@;;"681747061746872320";https://twitter.com/Rosario90255372/status/681747061746872320
TutteLeNotizie;2015-12-29 00:49;0;0;"Immigrazione: Alfano, è allarme sbarchi http://twib.in/l/B9AbjEn95BA  | https://twibble.io pic.twitter.com/DXEeToq30M";;;;"681622985837547520";https://twitter.com/TutteLeNotizie/status/681622985837547520
infoitcultura;2015-12-28 22:51;0;0;"Migranti, gli sbarchi non si arrestano neppure a Natale (Veb) http://bit.ly/1IzrPca pic.twitter.com/ZXZe1LY1Yu";;;;"681593248331231232";https://twitter.com/infoitcultura/status/681593248331231232
alvyapple;2015-12-28 20:29;0;0;"finisce con il 2015 anno tributiate sommato a smog terrorismo Putin sbarchi tornadi cicloni alluvioni Africa Siria eppoi El Nino ringraziare";;;;"681557581425455105";https://twitter.com/alvyapple/status/681557581425455105
RepubblicaTv;2015-12-28 18:06;0;0;"Sbarchi senza sosta: mille migranti salvati dalla Guardia Costiera http://larep.it/1Pt8JG3";;;;"681521553272471552";https://twitter.com/RepubblicaTv/status/681521553272471552
cefaluwebcom;2015-12-28 17:42;0;0;"Nuovi sbarchi al porto di Palermo, torna a crescere l'emergenza: Si sono concluse poco fa le procedure di identi... http://wp.me/p6Zz25-lyk";;;;"681515518918922240";https://twitter.com/cefaluwebcom/status/681515518918922240
cefaluwebcom;2015-12-28 17:41;0;0;"Nuovi sbarchi al porto di Palermo, torna a crescere l’emergenza http://www.cefaluweb.com/2015/12/28/nuovi-sbarchi-al-porto-di-palermo-torna-a-crescere-lemergenza/ …";;;;"681515233387532288";https://twitter.com/cefaluwebcom/status/681515233387532288
ilsudconsalvini;2015-12-28 17:30;22;8;"Non si fermano gli sbarchi, prelevati 3000 migranti in 3 giorni http://wp.me/p6XhYK-7Kw";;;;"681512448248135680";https://twitter.com/ilsudconsalvini/status/681512448248135680
eizaghi;2015-12-28 16:49;0;0;"@ matteosalvinimi 65000000 di persone che si spaventano per quattro sbarchi in croce. Ma si rende conto che in tanto fermarli e' impossibile?";;@;;"681502289379639296";https://twitter.com/eizaghi/status/681502289379639296
IstitutoCEI;2015-12-28 16:35;0;0;"Emergenza sbarchi. È arrivata una nuova nave di profughi. Almeno una cinquantina sono minori non accompagnati.... http://fb.me/3Q924dbtf";;;;"681498816571392000";https://twitter.com/IstitutoCEI/status/681498816571392000
lega_avigliana;2015-12-28 15:11;0;0;"Oggi altri 1000 sbarchi in Italia # stopinvasione http://fb.me/FIKuKo7Z";;;#;"681477536312852481";https://twitter.com/lega_avigliana/status/681477536312852481
narcisoroggio;2015-12-28 14:43;0;0;"@ ItalianPolitics @ Clouseau76 Da noi non ci saranno attentati, siamo la porta x l'europa, gli sbarchi devono continuare e senza controlli!";;@ @;;"681470525659574276";https://twitter.com/narcisoroggio/status/681470525659574276
FraFortinguerra;2015-12-28 14:41;0;0;"Tremila # migranti soccorsi nella settimana di # Natale # CanalediSicilia # Sbarchi # Rifugiatipic.twitter.com/Ouu5LYdQgl";;;# # # # #;"681470046141558784";https://twitter.com/FraFortinguerra/status/681470046141558784
senesedoc79;2015-12-28 14:26;0;0;"Retweeted Matteo Salvini ( @ matteosalvinimi): Oggi altri 1.000 sbarchi di immigrati in Italia: altri affari per i... http://fb.me/4kjLbQoRD";;@;;"681466155286933509";https://twitter.com/senesedoc79/status/681466155286933509
ROMOLOROMANI;2015-12-28 14:21;0;0;"Oggi altri 1.000 sbarchi di immigrati in Italia: altri affari per i soliti furbi, altri problemi per gli italiani. # Renzi razzista! # Salvin…";;;# #;"681464878171877376";https://twitter.com/ROMOLOROMANI/status/681464878171877376
RocLon2;2015-12-28 14:20;0;1;"@ matteosalvinimi se si concentra come sempre solo sugli sbarchi la vedo dura alle elezioni per voi.Si dedichi alle Renzcazzate,pensioni ecc.";;@;;"681464765835788289";https://twitter.com/RocLon2/status/681464765835788289
matteosalvinimi;2015-12-28 14:13;144;242;"Oggi altri 1.000 sbarchi di immigrati in Italia: altri affari per i soliti furbi, altri problemi per gli italiani. # Renzi razzista! # Salvini";;;# #;"681463040412352512";https://twitter.com/matteosalvinimi/status/681463040412352512
nazarenolanciot;2015-12-28 14:08;0;0;"Migranti, Natale non ferma gli sbarchi http://gloria.tv/media/ujCqjdFdTxu …";;;;"681461774282027008";https://twitter.com/nazarenolanciot/status/681461774282027008
Hercoleit;2015-12-28 13:34;0;0;"SBARCHI, 931 MIGRANTI A PALERMO: http://youtu.be/Zj2IqN30EWg?a  tramite @ YouTube";;@;;"681453143310397440";https://twitter.com/Hercoleit/status/681453143310397440
Hercoleit;2015-12-28 13:34;0;0;"Ho aggiunto un video a una playlist di @ YouTube: http://youtu.be/Zj2IqN30EWg?a  SBARCHI, 931 MIGRANTI A PALERMO";;@;;"681453042521247744";https://twitter.com/Hercoleit/status/681453042521247744
zaffaroni_carlo;2015-12-28 13:20;0;0;"4 giorni di vacanza 4 porti in riva al lago Adriana Lima sbarchi al 3? Ti aspetto … http://ift.tt/1R3diGM pic.twitter.com/59kGmU2CRe";;;;"681449678571978752";https://twitter.com/zaffaroni_carlo/status/681449678571978752
NewsCatania;2015-12-28 13:14;0;0;"Nuovi sbarchi al porto Arrivati 114 migranti: li uomini e le donne in fuga dai propri paesi sono arrivati in ... http://bit.ly/1QWqFKs";;;;"681448095406624768";https://twitter.com/NewsCatania/status/681448095406624768
roby_italy_51;2015-12-28 11:39;1;0;"@ BioMedMax ops ... qualcuno ha violato l'ordine governativo di tacere sugli sbarchi?";;@;;"681424291276140545";https://twitter.com/roby_italy_51/status/681424291276140545
CityNews_it;2015-12-28 10:30;0;0;"# Vicenza Emergenza profughi, a natale 18 nuovi arrivi, previsti altri sbarchi http://dlvr.it/D6yKc6";;;#;"681406749857873920";https://twitter.com/CityNews_it/status/681406749857873920
GiornaleVicenza;2015-12-28 09:30;0;0;"# Migranti, accolti nuovi profughi a # Vicenza dopo gli # sbarchi di # Natale http://bit.ly/1OogO9F  http://fb.me/4eqzX6Dsg";;;# # # #;"681391704319066112";https://twitter.com/GiornaleVicenza/status/681391704319066112
Voice_of_Greece;2015-12-28 09:00;0;0;"Notizie, 28 dicembre 2015 Nella settimana di Natale non si sono fermati gli sbarchi dei migranti. La vigilia di... http://fb.me/7CqMv51RI";;;;"681384247182032898";https://twitter.com/Voice_of_Greece/status/681384247182032898
gianni_delbosco;2015-12-28 08:58;0;0;"Non si fermano gli sbarchi, prelevati 3000 migranti in 3 giorni - Imola Oggi http://fb.me/3FkCJzmhP";;;;"681383829437833216";https://twitter.com/gianni_delbosco/status/681383829437833216
PFrascari;2015-12-28 08:24;0;0;"abbiamo i talebani di "casa nostra" e quell'imbecille di @ matteosalvinimi pensa al presepe rom e sbarchi # calciofemminilelocri";;@;#;"681375158926446592";https://twitter.com/PFrascari/status/681375158926446592
Crinova;2015-12-28 08:22;0;0;"crocerossa: RT antonioamadore: In # Sicilia il personale tutto di CRI dei Comitati di # Palermo e # Catania pronto x gli sbarchi di oggi, per …";;;# # #;"681374530149978112";https://twitter.com/Crinova/status/681374530149978112
falco174;2015-12-28 08:09;0;0;"Non si fermano gli sbarchi, prelevati 3000 migranti in 3 giorni http://fb.me/6RdCanYMp";;;;"681371498498646017";https://twitter.com/falco174/status/681371498498646017
antonioamadore;2015-12-28 06:52;2;4;"In # Sicilia il personale tutto di CRI dei Comitati di # Palermo e # Catania pronto x gli sbarchi di oggi, per accogliere quasi 1200 # migration";;;# # # #;"681351878043635712";https://twitter.com/antonioamadore/status/681351878043635712
pinolongobardi;2015-12-27 23:08;0;0;"Nuovi sbarchi, in arrivo al porto di Palermo una nave con 931 migranti http://fb.me/4pk4qq8xq";;;;"681235282319011842";https://twitter.com/pinolongobardi/status/681235282319011842
carlo7464;2015-12-27 22:35;0;0;"Non si fermano gli sbarchi, prelevati 3000 migranti in 3 giorni - Imola Oggi http://fb.me/4GAqugV2V";;;;"681226859598708736";https://twitter.com/carlo7464/status/681226859598708736
maurotomasina;2015-12-27 21:41;0;0;"Non si fermano gli sbarchi, prelevati 3000 migranti in 3 giorni - Imola Oggi http://fb.me/5CE6HRaIa";;;;"681213335220699136";https://twitter.com/maurotomasina/status/681213335220699136
amalatuacitta;2015-12-27 21:18;0;0;"Non si fermano gli sbarchi, prelevati 3000 migranti in 3 giorni - Imola Oggi http://fb.me/4mz1DfPJ8";;;;"681207613699309569";https://twitter.com/amalatuacitta/status/681207613699309569
falco174;2015-12-27 21:08;0;0;"Non si fermano gli sbarchi, prelevati 3000 migranti in 3 giorni - Imola Oggi http://fb.me/6PtcpEd2l";;;;"681205074614431744";https://twitter.com/falco174/status/681205074614431744
eeleg;2015-12-27 20:25;0;0;"Non si fermano gli sbarchi, prelevati 3000 migranti in 3 giorni - Imola Oggi http://fb.me/32K4VsaKz";;;;"681194236482555905";https://twitter.com/eeleg/status/681194236482555905
TuttaPalermo;2015-12-27 19:52;1;0;"# Palermo Nuovi sbarchi, in arrivo al porto di Palermo una nave con 931 migranti: PALERMO. Arriveranno domani m... http://bit.ly/1QUvxzH";;;#;"681186019534716928";https://twitter.com/TuttaPalermo/status/681186019534716928
SiSignore;2015-12-27 19:04;0;0;"@ matteosalvinimi colpa dei clandestini # mattè! Colpa dei vucompra'! # colpa degli sbarchi#colpa di colpa!ma chi non vuole l'aria pulita?";;@;# # #colpa;"681173703066030081";https://twitter.com/SiSignore/status/681173703066030081
GiovanniPortel1;2015-12-27 18:46;0;1;"@ PamelaFerrara Cara Pam,perdonami se ti ho trascurato..ma sai vivo in Sicilia:sbarchi..mafia..renzicrocetta...mi mancavi..!Auguri..";;@;;"681169292314984448";https://twitter.com/GiovanniPortel1/status/681169292314984448
AltraMantova;2015-12-27 17:40;0;0;"# Mantova: in previsione degli sbarchi nel 2016 di extracomunitari, la Prefettura di Mantova ha aperto un bando... http://fb.me/2hVS7Dfuh";;;#;"681152604970332160";https://twitter.com/AltraMantova/status/681152604970332160
GiornaledFriuli;2015-12-27 17:34;0;0;"Le più grandi bufale del 2015 su Internet: Attacchi di Parigi, terremoto in Nepal, sbarchi di migranti: le im...... http://fb.me/4egrqIENa";;;;"681151175547195392";https://twitter.com/GiornaledFriuli/status/681151175547195392
GiornaledFriuli;2015-12-27 17:34;0;0;"Le più grandi bufale del 2015 su Internet: Attacchi di Parigi, terremoto in Nepal, sbarchi di migranti: le im... http://bit.ly/1NIFUCW";;;;"681151149383106560";https://twitter.com/GiornaledFriuli/status/681151149383106560
rgenghini;2015-12-27 16:59;0;0;"Turning point... ... probabilmente a questo punto nel 2016 cominceranno gli sbarchi in Sicilia anche dei profughi... http://fb.me/7RQPQNvkH";;;;"681142378888065024";https://twitter.com/rgenghini/status/681142378888065024
rassegnastampa;2015-12-27 16:48;0;0;"Le più grandi bufale del 2015 su Internet: Attacchi di Parigi, terremoto in Nepal, sbarchi di migranti: le im... http://bit.ly/1NIFUCW";;;;"681139590745329665";https://twitter.com/rassegnastampa/status/681139590745329665
24h_Flash;2015-12-27 16:46;0;0;"Le più grandi bufale del 2015 su Internet: Attacchi di Parigi, terremoto in Nepal, sbarchi di migranti: le immagini… http://dlvr.it/D6gRKp";;;;"681139133880778752";https://twitter.com/24h_Flash/status/681139133880778752
agenziastampait;2015-12-27 16:46;0;0;"Le più grandi bufale del 2015 su Internet - Attacchi di Parigi, terremoto in Nepal, sbarchi di migranti: le imm... http://ow.ly/39sNkV";;;;"681139046702288896";https://twitter.com/agenziastampait/status/681139046702288896
WorldClick_it;2015-12-27 16:07;0;0;"Migranti: il Natale non ferma gli sbarchi http://www.worldclick.it/2015/12/27/migranti-il-natale-non-ferma-gli-sbarchi/ …pic.twitter.com/QMvKJayydU";;;;"681129262833729536";https://twitter.com/WorldClick_it/status/681129262833729536
AnnaMontessori;2015-12-27 16:07;0;0;"Sbarchi profughi";;;;"681129170571780097";https://twitter.com/AnnaMontessori/status/681129170571780097
OpenDemocrats;2015-12-27 16:00;0;0;"Le festività natalizie non fermano gli sbarchi. Sono stati circa 3 mila i migranti tratti in salvo nella... http://fb.me/2csGnkRSa";;;;"681127634349256704";https://twitter.com/OpenDemocrats/status/681127634349256704
andreabillau;2015-12-27 15:08;2;1;"Cifre degli sbarchi e morti nel 2015 @ OIMItalia, # hotspot, aggressioni a # Rosarno in @ RadioRadicale Radiomigrante http://www.radioradicale.it/scheda/462469/radiomigrante-a-cura-di-shukri-saide-andrea-billau …";;@ @;# #;"681114537777586176";https://twitter.com/andreabillau/status/681114537777586176
salvo_tranchida;2015-12-27 12:35;4;2;"BERLUSCONI AVEVA BLOCCATO GLI SBARCHI. RENZI CI HA BLOCCATO I SOLDI IN BANCA.RENZI VUOLE DISTRUGGERE L'ITALIA.";;;;"681075923685371905";https://twitter.com/salvo_tranchida/status/681075923685371905
spillungone;2015-12-27 12:33;0;0;"Non si fermano gli sbarchi, prelevati 3000 migranti in 3 giorni - Imola Oggi http://fb.me/4iuNY0Hyv";;;;"681075516552658944";https://twitter.com/spillungone/status/681075516552658944
andrea_viero;2015-12-27 12:20;1;3;"@ AngeloBonelli1 le cazzate di # bonelli paragonare sbarchi a traffico cittadino... Meno cazzate please";;@;#;"681072197960646658";https://twitter.com/andrea_viero/status/681072197960646658
incorreggibile;2015-12-27 11:48;0;0;"Non si fermano gli sbarchi, prelevati 3000 migranti in 3 giorni http://italiapatriamia.eu/non-si-fermano-gli-sbarchi-prelevati-3000-migranti-in-3-giorni … via @FCoglioninoi consumati!";;@FCoglioninoi;;"681064159010766848";https://twitter.com/incorreggibile/status/681064159010766848
GiovanniSmecca;2015-12-27 11:15;0;0;"Non si fermano gli sbarchi, prelevati 3000 migranti in 3 giorni http://www.imolaoggi.it/2015/12/26/non-si-fermano-gli-sbarchi-prelevati-3000-migranti-in-3-giorni/ …";;;;"681055761796083713";https://twitter.com/GiovanniSmecca/status/681055761796083713
hele_fr;2015-12-27 11:13;1;2;"Non si fermano gli sbarchi, prelevati 3000 migranti in 3 giorni http://www.imolaoggi.it/2015/12/26/non-si-fermano-gli-sbarchi-prelevati-3000-migranti-in-3-giorni/ …";;;;"681055403464077312";https://twitter.com/hele_fr/status/681055403464077312
ivoARMANDI;2015-12-27 10:44;0;0;"Non si fermano gli sbarchi, prelevati 3000 migranti in 3 giorni - Imola Oggi http://fb.me/4qMr8Dzzv";;;;"681047988865744896";https://twitter.com/ivoARMANDI/status/681047988865744896
ItaliaNotizieV;2015-12-27 10:30;0;0;"Sbarchi, Marina: Soccorsi 113 migranti http://tinyurl.com/omywor3  :Auto pickup by wikyou";;;;"681044368078143488";https://twitter.com/ItaliaNotizieV/status/681044368078143488
Oriano_Nardi;2015-12-27 10:27;0;0;"Non si fermano gli sbarchi, prelevati 3000 migranti in 3 giorni - Imola Oggi http://fb.me/7J4RTri1V";;;;"681043821661143040";https://twitter.com/Oriano_Nardi/status/681043821661143040
FCoglioni;2015-12-27 10:26;1;0;"Non si fermano gli sbarchi, prelevati 3000 migranti in 3 giorni http://italiapatriamia.eu/non-si-fermano-gli-sbarchi-prelevati-3000-migranti-in-3-giorni …pic.twitter.com/rybjXq4YnB";;;;"681043358651826176";https://twitter.com/FCoglioni/status/681043358651826176
FCoglioni;2015-12-27 10:25;0;0;"Le festività natalizie non fermano gli sbarchi. Sono stati circa 3 mila i migranti salvati nei numerosi... http://fb.me/6VMBGJ6pj";;;;"681043327525896192";https://twitter.com/FCoglioni/status/681043327525896192
postalepo;2015-12-27 10:25;0;0;"Non si fermano gli sbarchi, prelevati 3000 migranti in 3 giorni - http://bit.ly/1NI3L5I … https://twitter.com/Piovegovernolad/status/681041067504996353 …pic.twitter.com/HT3ig4dC38";;;;"681043309708591104";https://twitter.com/postalepo/status/681043309708591104
Piovegovernolad;2015-12-27 10:16;17;5;"Non si fermano gli sbarchi, prelevati 3000 migranti in 3 giorni - http://bit.ly/1NI3L5I pic.twitter.com/apkymmf6qZ";;;;"681041067504996353";https://twitter.com/Piovegovernolad/status/681041067504996353
ivanaviscione;2015-12-27 10:16;1;0;"Non si fermano gli sbarchi, prelevati 3000 migranti in 3 giorni - Imola Oggi http://fb.me/2cAx75zsL";;;;"681040943919792128";https://twitter.com/ivanaviscione/status/681040943919792128
Oriano_Nardi;2015-12-27 09:09;0;0;"Non si fermano gli sbarchi, prelevati 3000 migranti in 3 giorni - Imola Oggi http://fb.me/7GKmqFuS8";;;;"681024206461612032";https://twitter.com/Oriano_Nardi/status/681024206461612032
newsagielle;2015-12-27 06:07;0;0;"Le festività non fermano gli sbarchi http://ift.tt/1Sh8nD5 # gzagato http://ift.tt/1rKWMRu";;;#;"680978270729416704";https://twitter.com/newsagielle/status/680978270729416704
alba90yt;2015-12-27 04:27;0;0;"@ Piovegovernolad intanto gli sbarchi continuan È silenziosa invasione,ci sono poche forze ordine in campo, DEVON ANDAR A CASA DEI POLITICI !";;@;;"680953028959145985";https://twitter.com/alba90yt/status/680953028959145985
FCoglioni;2015-12-27 00:28;0;3;"Matteo Salvini attacca ancora sul tema immigrati. Dopo aver twittato in mattinata sui nuovi sbarchi di migranti... http://fb.me/4cu3dTaxH";;;;"680893063238041600";https://twitter.com/FCoglioni/status/680893063238041600
infoitsalute;2015-12-26 23:21;0;0;"Sbarchi. Anche a Natale nave piena profughi: 371 sbarcheranno a Reggio (CiociariaReport24) http://bit.ly/1NQEG6m pic.twitter.com/ZHW5JQKarb";;;;"680876110901604353";https://twitter.com/infoitsalute/status/680876110901604353
maxschiavini;2015-12-26 23:17;0;0;"Retweeted Francesco Mosca ( @ FmMosca): # sbarchi ORA Arrivati da : 󾭶Senegal 󾭶Congo 󾭶Togo 󾭶Nigeria 󾭶Camerun... http://fb.me/1ZAYmO0Fn";;@;#;"680875086480457728";https://twitter.com/maxschiavini/status/680875086480457728
clapr71;2015-12-26 20:19;0;0;"@ DavideBoni tanto x cambiar e ancor prima che si imbarcasseto li aveva già. Considerati profughi...basata sbarchi e che cavolo ..";;@;;"680830321101828096";https://twitter.com/clapr71/status/680830321101828096
studiopietropi1;2015-12-26 20:15;0;0;"@ matteosalvinimi continueranno gli sbarchi per lungo tempo,purtroppo,sarà' sempre uguale niente cambierà' grazie ai nostri buonisti!";;@;;"680829297112793088";https://twitter.com/studiopietropi1/status/680829297112793088
GalassiGlsmnl;2015-12-26 19:58;3;1;"Tutta l'Africa non ci sta in Italia @ angealfa basta sbarchi Merdoso governo deciditi a fermare invasione! https://twitter.com/lucabattanta/status/680726015707082754 …";;@;;"680824999146598401";https://twitter.com/GalassiGlsmnl/status/680824999146598401
orizzonti;2015-12-26 19:45;0;0;"Migranti: non si ferma a Natale esodo nel Mediterraneo: Le festività natalizie non fermano gli sbarchi. Sono s... http://lqwi.a.boysofts.com/3Nq";;;;"680821766546051072";https://twitter.com/orizzonti/status/680821766546051072
Euro_comunica;2015-12-26 18:48;0;1;"# Migranti, continuano gli # sbarchi in # Europa. Complice tempo straordinariamente mite http://www.eurocomunicazione.com/2015/12/migranti-continuano-gli-sbarchi-in-europa-complice-il-tempo-straordinariamente-mite/ …";;;# # #;"680807371778748417";https://twitter.com/Euro_comunica/status/680807371778748417
AlessioColzani;2015-12-26 18:19;0;0;"Sbarchi immigrati, # Salvini: «Affare per pochi, pericolo per molti» - http://24o.it/h1T9mp";;;#;"680800210411499521";https://twitter.com/AlessioColzani/status/680800210411499521
eCommercialisti;2015-12-26 17:12;0;0;"Sbarchi immigrati, Salvini: «Affare per pochi, pericolo per molti» http://dlvr.it/D6JK1c";;;;"680783148515377153";https://twitter.com/eCommercialisti/status/680783148515377153
